Transaction ID,Customer ID,Category,Sub Category,Product Name
4895,C3995,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4895,C3995,"Bakery,Cakes and Dairy",Dairy Products,butter
4895,C3995,"Bakery,Cakes and Dairy",Dairy Products,butter milk
4895,C3995,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4895,C3995,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
4895,C3995,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4895,C3995,"Egg, Meat and Fish",Eggs,domestic eggs
4895,C3995,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4895,C3995,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4896,C3996,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4896,C3996,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4897,C3997,"Egg, Meat and Fish",Meat Products,sausage
4897,C3997,Beverages,Energy and Soft Drinks,soda
4897,C3997,Snacks and Branded Foods,Chocolates and Candies,chewing gum
4898,C3998,Fruits and Vegetables,Fresh Vegetables,root vegetables
4898,C3998,Fruits and Vegetables,Fresh Vegetables,onions
4898,C3998,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4898,C3998,Beverages,Water,bottled water
4901,C4001,Fruits and Vegetables,Fresh Fruits,tropical fruit
4901,C4001,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
4901,C4001,Snacks and Branded Foods,Spreads and Sauces,mayonnaise
4901,C4001,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4901,C4001,"Bakery,Cakes and Dairy",Bakery Products,white bread
4901,C4001,Snacks and Branded Foods,Ready to cook and eat,ready soups
4901,C4001,"Egg, Meat and Fish",Fish Products,canned fish
4901,C4001,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
4902,C4002,Fruits and Vegetables,Fresh Fruits,tropical fruit
4902,C4002,Fruits and Vegetables,Fresh Vegetables,other vegetables
4902,C4002,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4902,C4002,"Bakery,Cakes and Dairy",Dairy Products,curd
4902,C4002,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4902,C4002,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4902,C4002,"Bakery,Cakes and Dairy",Icecream and Dessert,frozen dessert
4902,C4002,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4902,C4002,Beverages,Energy and Soft Drinks,soda
4902,C4002,Snacks and Branded Foods,Biscuits and Cookies,waffles
4902,C4002,Snacks and Branded Foods,Chocolates and Candies,candy
4903,C4003,Fruits and Vegetables,Fresh Fruits,citrus fruit
4903,C4003,Fruits and Vegetables,Fresh Fruits,tropical fruit
4903,C4003,Fruits and Vegetables,Fresh Fruits,pip fruit
4903,C4003,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4903,C4003,"Bakery,Cakes and Dairy",Dairy Products,butter milk
4904,C4004,"Egg, Meat and Fish",Meat Products,chicken
4904,C4004,"Egg, Meat and Fish",Meat Products,hamburger meat
4904,C4004,Fruits and Vegetables,Fresh Fruits,citrus fruit
4904,C4004,Fruits and Vegetables,Fresh Vegetables,other vegetables
4904,C4004,Beverages,Coffee,coffee
4905,C4005,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4905,C4005,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4905,C4005,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4905,C4005,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
4905,C4005,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4905,C4005,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4905,C4005,Beverages,Water,bottled water
4905,C4005,Personal Care,Feminine Hygiene,napkins
4906,C4006,Fruits and Vegetables,Fresh Vegetables,other vegetables
4906,C4006,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4907,C4007,Fruits and Vegetables,Fresh Vegetables,other vegetables
4907,C4007,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4908,C4008,Fruits and Vegetables,Fresh Vegetables,onions
4908,C4008,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
4908,C4008,"Kitchen, Garden and Pets",Pet Food and Accessories,pet care
4908,C4008,Personal Care,Oral Care,dental care
4909,C4009,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4909,C4009,"Bakery,Cakes and Dairy",Dairy Products,margarine
4909,C4009,Fruits and Vegetables,Fresh Fruits,pickled vegetables
4910,C4010,"Egg, Meat and Fish",Meat Products,chicken
4910,C4010,"Egg, Meat and Fish",Meat Products,hamburger meat
4910,C4010,Fruits and Vegetables,Fresh Fruits,pip fruit
4910,C4010,Fruits and Vegetables,Fresh Vegetables,other vegetables
4910,C4010,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4910,C4010,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
4910,C4010,"Bakery,Cakes and Dairy",Dairy Products,specialty cheese
4910,C4010,"Kitchen, Garden and Pets",Pet Food and Accessories,dog food
4910,C4010,Beverages,Coffee,coffee
4910,C4010,Cleaning and Household,All purpose cleaner,softener
4910,C4010,"Kitchen, Garden and Pets",Gardening,potted plants
4911,C4011,"Egg, Meat and Fish",Meat Products,chicken
4911,C4011,Fruits and Vegetables,Fresh Fruits,pip fruit
4911,C4011,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4911,C4011,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4911,C4011,"Bakery,Cakes and Dairy",Dairy Products,margarine
4911,C4011,"Kitchen, Garden and Pets",Gardening,flower (seeds)
4912,C4012,Fruits and Vegetables,Fresh Vegetables,onions
4913,C4013,"Egg, Meat and Fish",Meat Products,meat
4913,C4013,"Egg, Meat and Fish",Meat Products,chicken
4913,C4013,"Egg, Meat and Fish",Meat Products,pork
4913,C4013,Fruits and Vegetables,Fresh Vegetables,root vegetables
4913,C4013,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4913,C4013,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4913,C4013,Cleaning and Household,Detergent and Dishwash,detergent
4914,C4014,"Egg, Meat and Fish",Meat Products,chicken
4914,C4014,"Egg, Meat and Fish",Meat Products,turkey
4914,C4014,"Egg, Meat and Fish",Meat Products,beef
4914,C4014,Fruits and Vegetables,Fresh Vegetables,onions
4914,C4014,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4914,C4014,"Bakery,Cakes and Dairy",Dairy Products,butter
4914,C4014,Snacks and Branded Foods,Frozen Vegetables and Snacks,frozen potato products
4914,C4014,"Egg, Meat and Fish",Eggs,domestic eggs
4914,C4014,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4914,C4014,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",salt
4914,C4014,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
4914,C4014,Snacks and Branded Foods,Spreads and Sauces,jam
4914,C4014,Beverages,Coffee,coffee
4915,C4015,Fruits and Vegetables,Fresh Fruits,citrus fruit
4915,C4015,Fruits and Vegetables,Fresh Fruits,pip fruit
4915,C4015,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4915,C4015,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
4915,C4015,Snacks and Branded Foods,Snacks and Namkeen,salty snack
4916,C4016,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4917,C4017,"Egg, Meat and Fish",Meat Products,frankfurter
4917,C4017,"Egg, Meat and Fish",Meat Products,chicken
4917,C4017,"Egg, Meat and Fish",Meat Products,turkey
4917,C4017,"Egg, Meat and Fish",Meat Products,beef
4917,C4017,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4917,C4017,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4917,C4017,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4917,C4017,Beverages,Water,bottled water
4919,C4019,"Egg, Meat and Fish",Meat Products,pork
4919,C4019,Fruits and Vegetables,Fresh Fruits,pip fruit
4919,C4019,"Bakery,Cakes and Dairy",Dairy Products,curd
4919,C4019,"Bakery,Cakes and Dairy",Bakery Products,roll products
4919,C4019,"Bakery,Cakes and Dairy",Dairy Products,margarine
4919,C4019,Snacks and Branded Foods,Ready to cook and eat,soups
4919,C4019,Beverages,Coffee,coffee
4919,C4019,Personal Care,Feminine Hygiene,napkins
4920,C4020,"Bakery,Cakes and Dairy",Dairy Products,butter milk
4920,C4020,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4920,C4020,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
4920,C4020,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
4920,C4020,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4920,C4020,Beverages,Coffee,coffee
4921,C4021,Beverages,Coffee,coffee
4921,C4021,"Kitchen, Garden and Pets",Gardening,potted plants
4922,C4022,"Egg, Meat and Fish",Meat Products,chicken
4922,C4022,Fruits and Vegetables,Fresh Fruits,tropical fruit
4922,C4022,"Egg, Meat and Fish",Fish Products,frozen fish
4922,C4022,"Egg, Meat and Fish",Eggs,domestic eggs
4922,C4022,"Bakery,Cakes and Dairy",Bakery Products,roll products
4922,C4022,Cleaning and Household,Detergent and Dishwash,dish cleaner
4923,C4023,Fruits and Vegetables,Fresh Fruits,pip fruit
4923,C4023,Fruits and Vegetables,Fresh Vegetables,root vegetables
4923,C4023,Fruits and Vegetables,Fresh Vegetables,other vegetables
4923,C4023,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4924,C4024,Beverages,Energy and Soft Drinks,soda
4925,C4025,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4925,C4025,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4926,C4026,Fruits and Vegetables,Fresh Fruits,berries
4926,C4026,Fruits and Vegetables,Fresh Vegetables,root vegetables
4926,C4026,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4926,C4026,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4926,C4026,"Kitchen, Garden and Pets",Kitchen Accessories  ,kitchen towels
4927,C4027,"Egg, Meat and Fish",Meat Products,hamburger meat
4927,C4027,Fruits and Vegetables,Fresh Fruits,tropical fruit
4927,C4027,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4927,C4027,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4927,C4027,"Egg, Meat and Fish",Eggs,domestic eggs
4927,C4027,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4927,C4027,"Egg, Meat and Fish",Meat Products,meat spreads
4927,C4027,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
4927,C4027,Beverages,Energy and Soft Drinks,soda
4927,C4027,Beverages,Energy and Soft Drinks,misc. beverages
4929,C4029,"Egg, Meat and Fish",Meat Products,turkey
4929,C4029,Fruits and Vegetables,Fresh Fruits,tropical fruit
4929,C4029,Fruits and Vegetables,Fresh Vegetables,root vegetables
4929,C4029,Fruits and Vegetables,Fresh Vegetables,other vegetables
4929,C4029,"Bakery,Cakes and Dairy",Dairy Products,curd
4929,C4029,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4930,C4030,Beverages,Fruit Juice & Drinks,beverages
4930,C4030,Beverages,Energy and Soft Drinks,soda
4932,C4032,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4932,C4032,Beverages,Energy and Soft Drinks,soda
4933,C4033,Fruits and Vegetables,Fresh Fruits,pip fruit
4933,C4033,Fruits and Vegetables,Fresh Vegetables,other vegetables
4933,C4033,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4934,C4034,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4934,C4034,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4934,C4034,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4934,C4034,"Kitchen, Garden and Pets",Gardening,potted plants
4935,C4035,"Egg, Meat and Fish",Meat Products,hamburger meat
4935,C4035,Fruits and Vegetables,Fresh Vegetables,root vegetables
4935,C4035,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4935,C4035,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4935,C4035,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
4935,C4035,Snacks and Branded Foods,Biscuits and Cookies,waffles
4936,C4036,Snacks and Branded Foods,Chocolates and Candies,chocolate
4937,C4037,Fruits and Vegetables,Fresh Vegetables,other vegetables
4937,C4037,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4937,C4037,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4937,C4037,Beverages,Water,bottled water
4938,C4038,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
4938,C4038,Beverages,Water,bottled water
4938,C4038,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
4939,C4039,"Egg, Meat and Fish",Meat Products,beef
4939,C4039,Fruits and Vegetables,Fresh Fruits,citrus fruit
4939,C4039,Fruits and Vegetables,Fresh Fruits,tropical fruit
4939,C4039,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4939,C4039,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4939,C4039,"Bakery,Cakes and Dairy",Dairy Products,margarine
4939,C4039,"Food Grains, Oil and Masala",Masalas and Spices,mustard
4939,C4039,Fruits and Vegetables,Fresh Vegetables,canned vegetables
4939,C4039,Personal Care,Feminine Hygiene,napkins
4940,C4040,Beverages,Water,bottled water
4941,C4041,"Egg, Meat and Fish",Meat Products,sausage
4941,C4041,Fruits and Vegetables,Fresh Vegetables,root vegetables
4941,C4041,"Bakery,Cakes and Dairy",Dairy Products,curd
4941,C4041,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4941,C4041,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4941,C4041,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
4941,C4041,"Bakery,Cakes and Dairy",Dairy Products,processed cheese
4941,C4041,"Egg, Meat and Fish",Eggs,domestic eggs
4941,C4041,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
4941,C4041,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",Instant food products
4941,C4041,Beverages,Energy and Soft Drinks,soda
4941,C4041,Snacks and Branded Foods,Chocolates and Candies,candy
4942,C4042,"Egg, Meat and Fish",Meat Products,sausage
4942,C4042,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4942,C4042,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
4942,C4042,"Kitchen, Garden and Pets",Gardening,flower (seeds)
4943,C4043,"Egg, Meat and Fish",Meat Products,pork
4943,C4043,"Bakery,Cakes and Dairy",Dairy Products,butter
4943,C4043,"Bakery,Cakes and Dairy",Dairy Products,curd
4943,C4043,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4943,C4043,"Bakery,Cakes and Dairy",Dairy Products,margarine
4943,C4043,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
4943,C4043,Snacks and Branded Foods,Chocolates and Candies,chewing gum
4943,C4043,Personal Care,Feminine Hygiene,napkins
4944,C4044,"Egg, Meat and Fish",Meat Products,frankfurter
4944,C4044,"Egg, Meat and Fish",Meat Products,meat
4945,C4045,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4947,C4047,"Egg, Meat and Fish",Meat Products,pork
4947,C4047,Fruits and Vegetables,Fresh Vegetables,root vegetables
4947,C4047,Fruits and Vegetables,Fresh Vegetables,other vegetables
4947,C4047,Snacks and Branded Foods,Spreads and Sauces,mayonnaise
4947,C4047,"Egg, Meat and Fish",Eggs,domestic eggs
4947,C4047,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4947,C4047,"Food Grains, Oil and Masala",Masalas and Spices,mustard
4947,C4047,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4947,C4047,Snacks and Branded Foods,Chocolates and Candies,chewing gum
4948,C4048,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4948,C4048,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4948,C4048,"Bakery,Cakes and Dairy",Bakery Products,semi-finished bread
4949,C4049,Fruits and Vegetables,Fresh Vegetables,other vegetables
4949,C4049,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4949,C4049,"Bakery,Cakes and Dairy",Dairy Products,butter
4949,C4049,"Bakery,Cakes and Dairy",Bakery Products,white bread
4949,C4049,Fruits and Vegetables,Fresh Vegetables,canned vegetables
4949,C4049,Beverages,Energy and Soft Drinks,soda
4949,C4049,Snacks and Branded Foods,Snacks and Namkeen,snack products
4949,C4049,"Bakery,Cakes and Dairy",Bakery Products,cake bar
4949,C4049,Snacks and Branded Foods,Chocolates and Candies,chocolate
4950,C4050,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4950,C4050,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4950,C4050,Beverages,Coffee,coffee
4951,C4051,Fruits and Vegetables,Fresh Fruits,citrus fruit
4951,C4051,Fruits and Vegetables,Fresh Vegetables,root vegetables
4951,C4051,Fruits and Vegetables,Fresh Vegetables,onions
4951,C4051,Fruits and Vegetables,Fresh Vegetables,other vegetables
4951,C4051,"Egg, Meat and Fish",Eggs,domestic eggs
4951,C4051,"Bakery,Cakes and Dairy",Bakery Products,white bread
4951,C4051,"Bakery,Cakes and Dairy",Bakery Products,cake bar
4952,C4052,Fruits and Vegetables,Fresh Vegetables,other vegetables
4952,C4052,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4952,C4052,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4952,C4052,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4952,C4052,Beverages,Energy and Soft Drinks,soda
4953,C4053,Fruits and Vegetables,Fresh Vegetables,other vegetables
4953,C4053,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4953,C4053,"Bakery,Cakes and Dairy",Dairy Products,curd
4953,C4053,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4953,C4053,"Bakery,Cakes and Dairy",Icecream and Dessert,frozen dessert
4953,C4053,Beverages,Energy and Soft Drinks,misc. beverages
4953,C4053,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
4954,C4054,"Egg, Meat and Fish",Meat Products,beef
4954,C4054,Fruits and Vegetables,Fresh Vegetables,root vegetables
4954,C4054,"Food Grains, Oil and Masala",Masalas and Spices,herbs
4954,C4054,Fruits and Vegetables,Fresh Vegetables,other vegetables
4954,C4054,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4954,C4054,"Bakery,Cakes and Dairy",Dairy Products,butter
4954,C4054,"Bakery,Cakes and Dairy",Dairy Products,curd
4954,C4054,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4954,C4054,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4954,C4054,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4954,C4054,"Bakery,Cakes and Dairy",Dairy Products,margarine
4955,C4055,"Egg, Meat and Fish",Meat Products,meat
4955,C4055,"Egg, Meat and Fish",Meat Products,chicken
4955,C4055,Fruits and Vegetables,Fresh Vegetables,other vegetables
4955,C4055,"Bakery,Cakes and Dairy",Dairy Products,butter milk
4955,C4055,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4955,C4055,"Bakery,Cakes and Dairy",Bakery Products,roll products
4955,C4055,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
4955,C4055,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
4955,C4055,Beverages,Energy and Soft Drinks,soda
4956,C4056,"Egg, Meat and Fish",Meat Products,sausage
4956,C4056,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4956,C4056,Fruits and Vegetables,Fresh Fruits,pickled vegetables
4956,C4056,Beverages,Coffee,coffee
4957,C4057,Fruits and Vegetables,Fresh Fruits,pip fruit
4957,C4057,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",pasta
4957,C4057,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
4958,C4058,"Egg, Meat and Fish",Meat Products,beef
4958,C4058,Fruits and Vegetables,Fresh Vegetables,root vegetables
4958,C4058,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4958,C4058,Snacks and Branded Foods,Frozen Vegetables and Snacks,frozen potato products
4958,C4058,"Bakery,Cakes and Dairy",Bakery Products,white bread
4958,C4058,Cleaning and Household,Detergent and Dishwash,detergent
4959,C4059,"Egg, Meat and Fish",Meat Products,chicken
4959,C4059,"Egg, Meat and Fish",Meat Products,hamburger meat
4959,C4059,"Food Grains, Oil and Masala",Masalas and Spices,herbs
4959,C4059,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4959,C4059,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
4959,C4059,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4959,C4059,Beverages,Energy and Soft Drinks,soda
